purchase_id,user_id,item,amount,timestamp
60c336eb-5fd6-49e6-85f9-70f75075b7d1,e31db345-7b6b-411e-8aeb-99597ca2f582,Loot Box,24.38,2025-07-08 10:49:06
8675ec71-deeb-4601-ab4b-8171a5fc00b5,56830783-d575-4337-949c-9eb931ab0158,Skins,54.7,2025-07-07 05:03:17
613f50db-e5aa-4c5a-bbe7-52062ce62f9f,49694032-5808-4790-a2e4-9628d913057d,Loot Box,38.61,2025-01-06 12:39:26
57a55d1a-1093-405b-b26b-3379ab32dc3a,c6895836-4f73-4b1c-860c-7b68dfb68a5f,Boost,21.41,2025-03-29 07:31:21
266c3392-396c-4135-b4d8-8c514f2ed3eb,d8139af7-6766-437b-afa1-79a57a675870,Loot Box,77.86,2025-04-19 02:05:20
ca0de08e-ba90-4275-872b-f2e89bcfe969,0bcfd0fc-e3a1-4f97-b785-2ddb55527a3c,Loot Box,56.59,2025-02-16 10:40:22
7fb0b7b6-5b43-4e1a-b26a-cdeaa6662e73,f168c605-ce1a-4669-9bbc-6cbc409ca8f2,Boost,54.36,2025-06-28 09:11:19
e80368e2-a37d-4fca-a9a6-df1391c4b8c6,a484e035-330f-4aa3-ab52-f93c2321e64e,Skins,17.96,2025-01-05 17:43:10
d1a33332-d882-4e3c-bf0a-abdfd708bdc7,9f294a8b-d184-4c39-8476-7556f97be2dd,Gold Pack,73.46,2025-11-01 02:54:14
3a768ae2-e5ec-476c-862c-9e66c9a5c042,4e8bf78a-60dd-47f1-ace3-d822d08012b8,Loot Box,12.2,2025-10-15 22:08:33
08683cbf-aa0b-4687-9d12-4a2233d9014f,ebffc53f-0e50-4355-87b6-11cd1417182a,Loot Box,32.89,2025-06-04 18:12:26
545b19ba-f3b8-4fe4-994d-9447a05be230,6d84414d-f541-41ea-bde9-1c42002c4c22,Gold Pack,81.56,2025-07-17 01:27:52
f62f197d-8da4-4d27-857f-4a841133ded4,011c4544-7fb3-4be5-b6bf-2f7222778161,Skins,31.19,2025-07-27 16:16:02
df63bcb2-89a8-4d04-bdc3-13b8d8bb254c,264ef59d-6a18-45af-9cce-08e96b6a8061,Loot Box,7.82,2025-01-31 20:30:08
725687c2-0e54-4d51-8c44-5778f86e92d6,87690baa-a104-4dce-bab6-ad91bacf7cfc,Gold Pack,68.18,2025-08-09 02:02:49
418df073-3ea4-46b8-bf7b-16ec85dff8e2,c0ae0b1a-f347-4736-b7ec-07a64b27b079,Loot Box,33.09,2025-11-06 15:05:37
efb38c42-b090-4da2-aec4-6bfebd4ba9cd,1d5e6aee-0240-459a-a638-8854fb2b8b80,Gold Pack,9.87,2025-09-10 17:57:46
b08c147d-3a74-4c44-bebe-066cdb869a02,0a17991e-a576-4411-a0a1-1839e7457704,Skins,87.95,2025-10-06 14:28:09
fab87bb6-0a4c-4231-ad6c-18d074c0bea3,1bdc74a9-8d3a-4d76-bcaa-281b4e336644,Gold Pack,75.19,2025-08-25 13:34:29
176350f5-4708-442e-8d4e-46c5440910e2,6d84414d-f541-41ea-bde9-1c42002c4c22,Skins,45.39,2025-10-16 14:17:29
eadf1b58-d4a8-4169-bbbb-fd6730a4c4b0,69e08370-abf7-45d0-9cce-c1ef16efacdf,Boost,39.22,2025-01-25 17:26:14
85c65764-21ee-4a3d-a733-c344e7f8daa8,7de1bf5d-af48-47f0-a8bd-075b7eb6581e,Loot Box,20.18,2025-04-28 13:56:08
3e72e402-3a43-47a1-b52d-ed780f94db38,c6895836-4f73-4b1c-860c-7b68dfb68a5f,Boost,30.37,2025-08-16 10:54:32
76da7bc3-7a2f-4c57-94ce-23b7c2fd7e2d,760272ba-8862-436f-8d57-9d00cadcc10f,Boost,91.01,2025-02-08 03:56:41
0d13c33b-c80a-47cf-a1b3-349889747baf,f71fb9a6-6dd4-4c96-a744-cb9e6dedcba5,Loot Box,71.34,2025-05-04 19:58:30
3248f699-12b3-43eb-a247-a4f5ca3e7f3a,c33a1f6c-1d69-4fba-9e18-7b248e676a01,Boost,98.05,2025-07-05 18:04:12
79dd7b95-1558-4c6d-b120-3b7a1dcccf24,f0eebcce-8d93-414a-9b16-71583a67470c,Gold Pack,60.93,2025-03-18 15:51:58
3709d7d3-96e1-4645-8ad8-af05199177b9,27335670-b3ad-42ba-b972-09c040b374f8,Loot Box,84.07,2025-08-21 08:30:07
02754eca-91bf-403d-8cca-3dda7cbb2627,b9de7a3a-4868-42b9-80a8-1de9d20f87d0,Boost,7.12,2025-08-14 21:57:47
1c8cd498-e7ad-495b-9c73-9cbc6e047758,f06dca24-7bc6-4121-bb64-a525bc653d94,Gold Pack,1.08,2025-10-07 14:42:48
a48339f7-c703-4a4c-b150-f94fe2f2cf57,c66dceb3-4494-4e09-9d3c-a5a4929d6377,Boost,11.75,2025-03-17 15:39:21
9d4a305f-a28a-408d-8e46-abf396c49c44,8d49fe3f-2ca8-4783-8418-2d353e711433,Boost,85.84,2025-10-21 10:10:17
40728ad4-0020-42c6-be03-4a0e74cd173b,538d6b8c-c607-41e9-b80b-2cea658e54a2,Skins,43.31,2025-10-21 01:00:40
7e1b5edf-454f-4d2d-99f2-587c683c3806,6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,Loot Box,62.27,2025-09-03 02:32:28
7bb8373c-81dd-43ea-9421-b62c2d31317c,36ee1640-723e-4466-b43b-d27f42a259a6,Loot Box,40.79,2025-07-19 16:41:36
4cb50736-a531-4be0-b391-4a3648a436ae,46c79b36-fd05-4963-9616-af7e1057a002,Loot Box,54.42,2025-04-13 14:31:17
575519cd-3fbf-47eb-883d-9b03de04d086,69f8d3e4-d06d-4943-88b3-815e76647043,Skins,47.54,2025-04-17 21:52:24
4f0dc7bc-80c8-4083-8faf-04baad8716e1,639d8fe7-790b-485c-b55c-ca9cfb6bf1dc,Skins,55.43,2025-09-01 02:00:47
c1b156bd-fa2b-4df7-9c89-4d3970a6b5fc,ae9bec36-35c7-436c-9b99-62c6e61fecc0,Boost,83.32,2025-03-12 18:02:35
e4b3b66b-51b7-45ed-81ab-1df17cd21263,12b99a50-8cb6-41f0-a509-6396761579e7,Skins,29.27,2025-07-17 21:19:51
2dc58521-29c2-41f9-beeb-f53978731a4e,2b64777c-6177-4771-af70-de702b69c95e,Skins,14.16,2025-01-26 11:03:30
4dfcf384-ac48-4af2-ae98-8798c2ac0d6d,ae849217-1d53-434b-b881-39b9ae270da7,Gold Pack,64.54,2025-02-06 17:26:14
57a99ae7-7175-4228-9cad-fda8ece027bb,92502e59-13f0-4822-9374-8a1145712959,Skins,71.69,2025-09-05 17:30:00
2ec285a6-d293-43e2-89e1-0a5aafdc8a51,336b00cb-b1fe-4d13-b280-df1d9a6c0db9,Loot Box,65.48,2025-03-17 04:26:27
3b576da7-c34a-4fa6-9bd4-87bbc75ee63d,bae1e137-96ee-40e5-9f87-3b46c0a0473a,Skins,9.3,2025-03-24 19:19:16
51ec8f30-4e2d-4257-8074-a1ed4ea4ae73,9ee3ac2a-f94d-4204-a808-593fdfed2c43,Loot Box,85.29,2025-10-25 15:33:25
af4b88ff-1a58-46ae-b8cc-d78887c84346,a5e15b55-57d3-44dd-9963-dc7205c8234b,Loot Box,62.08,2025-04-27 12:46:30
922d9ba6-35d5-4119-9c09-f0feed7403c6,52bdc661-9fe0-48c7-bc8d-5b93a2a2e91f,Loot Box,50.92,2025-09-18 22:26:34
31209ff4-2809-46a9-92e2-4a8e2793b627,c5f8e2f8-414f-4994-a845-77805e20c957,Loot Box,38.7,2025-10-25 15:20:28
da341653-2bf9-48ad-892a-eb0c656ffbd8,f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,Skins,19.21,2025-03-03 08:08:13
535fd8d2-2839-4888-a99f-8c039c310930,94a1875d-2db6-4edb-82de-ffccf86c2ca2,Gold Pack,57.64,2025-07-20 13:48:53
9860f848-a74b-4973-b949-54dbfb2cef68,d0a643fe-a53b-4024-91a6-9d87f54e2019,Skins,70.79,2025-11-03 07:40:12
44f64bef-b9f9-4376-879e-049b6aba8f0c,a0017720-200b-4903-8642-6c458d03f17a,Boost,41.26,2025-03-30 19:51:30
ef303fd0-78d3-4a66-834a-7e17eeced5b3,da221b85-a9b9-4a1d-8574-98caa90e319d,Boost,4.28,2025-04-28 21:55:33
556ed0d1-4e65-4eee-a51d-d64e5eec2af4,c2874f06-9050-47ef-8123-5c9176c5a0dc,Gold Pack,56.68,2025-10-10 05:25:29
50ba8edd-bec6-473b-9448-80695a9b63f8,b15da72d-d4ce-427c-8a94-ae9fcc351e4f,Boost,12.09,2025-06-24 15:34:52
64bf2e8c-9033-49b4-ace0-52ef4eda31cc,a7a8f636-6a35-4f59-a2aa-7a5d278ed00d,Loot Box,95.25,2025-10-24 04:50:05
f0a30219-c321-4788-8173-c12e6ac89d70,12c0620c-1667-4518-89b2-eae654eb4c91,Gold Pack,14.92,2025-06-06 22:18:32
5a86503a-68a6-40ce-b7fb-68d50e28a088,8baaf744-a08d-421b-a395-4cb17f7f6c0a,Boost,46.56,2025-09-08 19:13:27
74f6b97e-f998-4aa1-a3d2-789dce2cc739,873570a2-e511-4961-9869-a217f94d8fcb,Gold Pack,52.29,2025-10-25 21:24:40
b44f8e12-d18b-421e-84fc-9dd046327360,ff31950a-fdd0-44a1-8cd2-216f50adff63,Gold Pack,25.03,2025-03-20 12:45:45
418495a4-b777-4cb9-a97c-696b356766ec,ae8cc97b-555c-4e18-9be2-124ffdd99681,Gold Pack,68.04,2025-04-25 11:42:22
52647c6f-060f-43b6-9f9c-11f0d5221c40,2ddc756b-28c2-4ce9-b23b-80d423ef5561,Boost,61.08,2025-06-16 00:34:24
8edd8e22-5360-49db-a1e5-61bbca79bb30,a05f36c8-49ed-456e-b23d-facdf601e005,Boost,53.43,2025-08-06 11:19:11
3708eb7f-cc27-4beb-b30f-4baebd303739,45ff2c83-b495-4b4e-8245-6fb44ab7706e,Gold Pack,46.95,2025-08-28 20:02:15
462270cb-db3d-419b-b0aa-999280c0e667,71da35b9-4eea-4db8-b165-d77901547950,Loot Box,57.25,2025-02-11 11:46:13
5352db34-2911-468f-be3e-47b3130da476,31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,Boost,42.26,2025-10-08 17:26:32
97caeef5-b8a4-419f-b105-c2d87acc7c3b,bde13c1b-2073-4f6d-8d6a-05b343ef2016,Boost,29.34,2025-07-02 11:31:19
0bc6a71b-f25b-46a6-b89c-2ef6f3b93ebe,e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,Gold Pack,69.12,2025-10-31 09:34:19
f5b0fa1c-b013-4951-a3db-2b6da8cfa238,90c80420-2703-4b27-958c-2936b18678ce,Boost,72.24,2025-10-02 08:57:05
fca7644d-47b7-4d17-bff5-ea797caebdfe,f79efd70-65bc-4272-badd-7ea3aca5e2fd,Boost,7.02,2025-08-24 14:53:56
19f7f775-0f2f-433b-a001-3e38960b9746,fac08fc4-6b2d-4ccc-a279-403ce1a2cfe7,Loot Box,57.66,2025-01-22 19:01:32
89b3889d-46aa-4714-97ba-a888a3beb445,c8cba592-b0ca-42eb-8fe1-621ad6e1ba00,Gold Pack,65.32,2025-05-24 11:30:45
1c6c8382-48c3-459d-ac71-72e77028eb2d,1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,Boost,80.27,2025-07-03 05:52:32
12f0ed7d-bff4-4c48-a17f-5e5322607be8,f27292b6-7621-42ed-9d0b-c9bde9b5c5cf,Gold Pack,29.11,2025-05-07 00:59:00
69ed5072-bb81-4774-8676-51b3fa286316,475287aa-5408-49ac-a601-ddd03170f437,Gold Pack,13.43,2025-11-17 03:07:57
96fdad96-2681-45bb-9fbb-3a4326da916c,b5d0b595-a4f8-4e23-af39-f2ce4f75d45a,Gold Pack,84.44,2025-04-27 01:32:10
1687819b-8fd4-4278-b332-d3ab92f77072,abbe274a-c226-4b53-b680-873b32b9c542,Boost,25.7,2025-06-20 04:53:25
8bed0104-929e-4405-93ed-75f63ec72cca,317046b9-3080-4a5d-a2a5-0eec881af04f,Boost,27.97,2025-10-24 05:41:29
87f16ab5-8e82-473e-82be-7d36a9230810,3e9639ba-0ed2-4c9d-bd17-5712d8b22277,Boost,2.39,2025-11-14 09:52:52
23f5aea6-0598-4489-b087-ab0e4a9a75f0,fd372539-65f2-42f9-83f0-2dc74f612217,Gold Pack,60.17,2025-10-27 20:30:00
c930c9f3-dee7-4ad7-9168-b433c5188d4d,b361e70a-6b49-4cc6-b5e5-74e06c878546,Skins,65.6,2025-09-29 13:29:40
f50b1168-505f-4360-bd32-ebdab61e7c80,e709fba6-329f-4417-9081-3d45ff45f8a2,Boost,80.17,2025-05-21 06:54:14
bf4d4bd8-7222-4838-85cf-dce6e7b4dcd3,4b726a7c-8f1c-4fa0-b000-0009b4e570ba,Boost,77.69,2025-03-25 10:12:02
3a4962d1-77e4-4d33-923e-901f2f23cd0c,0dc78104-8c66-4766-b922-b440e0f1e44c,Skins,48.52,2025-06-28 23:00:06
ad7bb3c5-32f0-415c-9540-47fe5cb9635c,f57a431e-3e6b-44fd-9f02-7cbfeb29d912,Gold Pack,34.6,2025-10-01 10:19:03
bf660225-9a86-42f5-815f-2099424f8429,0bcfd0fc-e3a1-4f97-b785-2ddb55527a3c,Gold Pack,95.8,2025-01-09 23:39:52
6928cf38-a469-4b2c-9e83-43bf23e8bb05,93fde248-aac0-4912-884d-7822da948e70,Skins,83.09,2025-06-15 23:00:46
cc5015cf-7c81-4d5a-8e5a-43726574708d,22538040-7a02-4a6d-87a2-b171b02a06ee,Loot Box,76.5,2025-01-19 15:40:55
e9b9339e-0f6e-4d31-8745-0d05d4e89dd0,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Skins,65.75,2025-07-18 22:37:29
6feccac2-90d2-4bfe-8425-c4305f9c041d,ce315937-34fa-42b6-9043-7e4c34e50699,Skins,21.66,2025-01-13 11:02:40
cc5bf684-df82-4a94-8114-0235f5b4aee1,05000bc6-b20d-4b6e-b231-1f1795863a76,Boost,6.32,2025-05-08 00:30:48
485b841f-7df4-4531-89ef-698aca46739f,b36d0121-0ba6-4e09-95ea-6825bef6a59a,Boost,75.04,2025-08-12 05:40:06
bc03daa7-112e-4621-a266-530e5570cefc,6d130705-279f-41ab-9b49-09b65cbdb682,Gold Pack,6.15,2025-01-30 08:12:03
8eec22a4-f966-49c2-9796-b7b190b7f26f,f7a3f6a6-159b-458b-bbec-1ed857c4e2c3,Loot Box,40.08,2025-10-31 03:36:34
cc707551-2881-4cd9-8821-95411cc1fb5e,fca45567-0316-42d6-ba4a-58efe3837348,Boost,47.67,2025-07-19 10:10:12
92ecc3bd-1675-4d7e-99fa-fbb9d8a712cb,bf780e3f-f6b7-41f7-9b74-92459b1bc895,Skins,38.22,2025-07-01 22:14:26
30de0010-fe31-4408-a671-cd819c2b05eb,bff30c8d-83ff-4e96-a721-3a7017d50f59,Loot Box,47.51,2025-10-20 00:17:04
6e528655-af17-4dbb-8461-aac112b59aa4,d91b1a04-bcca-4a38-9e30-614fcbf6aa23,Skins,52.98,2025-11-14 14:02:10
e3acd21a-7387-4600-b739-1bee46e09e7d,b89bdf7f-93e3-4c35-af0a-573d53d2d56d,Loot Box,2.16,2025-10-14 23:23:17
12b1d17e-5497-462b-a683-7a7226f6ed64,9c6d52d5-ae2e-4af9-9f8c-c29ffd350c5f,Loot Box,38.44,2025-03-12 13:19:21
743c6de6-56fd-4504-9341-dd73a5d8d541,17c95aaa-21bd-45eb-915a-a3c07737cfb5,Boost,95.25,2025-07-24 22:39:02
d1f92f96-bd4d-48c8-b14d-53b0c7f7040b,c66dceb3-4494-4e09-9d3c-a5a4929d6377,Gold Pack,10.54,2025-06-17 22:14:01
932204fb-66c6-4afa-857f-f1dfe3af8541,38e59b27-16dc-4a6e-a789-077055ec024a,Boost,94.71,2025-04-25 02:32:34
63d3997f-d406-4625-9faa-218001a069a2,9f871ce7-5487-4d4f-abb7-a385aa0b7b14,Loot Box,60.83,2025-01-08 07:53:47
6d59ade7-5287-472e-b9a8-ab5e022f8a47,8a6fc4b3-f08d-412e-ba73-2f356c5540f0,Boost,33.83,2025-02-28 10:42:51
9599b267-390f-416d-9b06-f07242442fce,bba41ae0-adf8-4767-a261-ddef5c074653,Boost,79.63,2025-09-19 23:09:09
752f524f-8849-466e-939d-5223c48d276c,8baaf744-a08d-421b-a395-4cb17f7f6c0a,Boost,65.13,2025-09-11 20:06:42
d24f7225-c519-4d78-b348-eda0aa57c6e4,2c2ac34b-9e0b-4b01-b536-59efd873dad9,Loot Box,46.19,2025-08-12 02:09:14
e15c1c37-e4ab-4bae-9aca-08f9ece42aa5,09a0a0f6-73b0-4091-b634-c1694f76e388,Skins,72.96,2025-10-05 15:23:33
30584d20-2711-4b60-93ac-d71bde03a536,e80382eb-3677-4be4-970c-9eb4c4ea4ece,Skins,51.96,2025-10-28 04:48:27
2e7c77b0-4ef8-4787-b4c5-dd5b25f5ed6f,fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,Skins,31.7,2025-02-09 04:25:24
f1ca680c-9a17-4669-888e-58e706b6a5f4,f6d22a7b-aec7-4a82-948b-4376602a4e57,Gold Pack,66.93,2025-01-16 07:43:29
5938949e-8a42-4ff0-a098-4689c78ae6ce,ac8d6c7d-b2a6-4468-902b-124380913ac1,Gold Pack,2.17,2025-01-27 21:36:50
edafea54-50b9-404a-9edc-c2ff53d47caf,dcd28b97-33ca-4a6b-8cd3-af7caf1dcfb8,Gold Pack,52.48,2025-03-31 08:43:24
4d8cc9c6-33a2-447b-b574-6477a87da2af,6c9f82b9-f647-4986-a391-7c994c955f6a,Loot Box,35.45,2025-03-05 09:57:46
3ba4807e-4565-4d2d-bdb2-69e56c9dda26,1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,Boost,25.69,2025-03-26 08:47:04
2326e3d0-06fc-465a-9af7-dfe2c5b86c82,a981b098-b2cf-452d-a7f3-33b3f7baf55e,Gold Pack,3.32,2025-06-20 17:45:02
600777be-f2b1-468a-958b-54231f8424bd,87fa841a-3e83-491f-a544-0fe06e417d47,Gold Pack,6.57,2025-01-10 20:58:04
daac1277-be73-41e9-9e16-a0ea71a6de48,900c0af7-1b0a-422e-acc8-17a619a6f80e,Skins,94.15,2025-10-15 08:29:12
72624be8-0c99-4ec1-a162-faf83565c8a2,c0e3befd-4c71-40fe-9a0c-dd7cf1578470,Gold Pack,70.39,2025-06-20 07:33:10
c55f30a1-34a4-40e3-b2d9-ec3e66308af8,c7332304-4822-4120-84f9-eccd7630a8a7,Gold Pack,9.47,2025-05-28 18:33:45
17c522e0-1fe9-448d-9083-08b097187943,b0736dd1-f443-464c-a269-9a4400d8c046,Skins,37.84,2025-03-10 00:01:13
b97a08ba-940b-434d-a9cc-edab81b74f35,3a9aca5e-1761-42ed-869f-14f140181c6e,Skins,88.81,2025-07-20 14:05:36
35aad597-c1b0-444b-a9b2-b32c1f27fa2c,36308a60-1e41-42bb-a7cf-5ce00af5e4a9,Skins,25.83,2025-02-16 17:49:15
9ad75864-bd9a-46d9-bd36-35b9f0d1701b,69785221-7fb7-4c57-8b8c-031fa5b40983,Loot Box,65.73,2025-05-20 04:26:24
6a45d1e9-511f-4533-becf-c0dbbfeb32a4,7d106c60-8162-4cf1-8394-72e6da587e8a,Gold Pack,63.6,2025-03-16 04:04:23
ccbf1dfe-173e-43d9-bc32-edb435d80531,760272ba-8862-436f-8d57-9d00cadcc10f,Boost,76.4,2025-07-16 20:44:43
823c794a-415a-43c1-ba5c-d4265c1faf7b,317046b9-3080-4a5d-a2a5-0eec881af04f,Boost,26.22,2025-02-13 11:50:39
01db80b4-0422-4bf2-b4fa-ebddf1e4c27a,7eece88d-a002-452a-b88c-ddde3f2086c2,Gold Pack,28.17,2025-05-28 14:07:41
f6295eb4-667a-4b91-ab86-08d1cdac6327,a34b6cf6-2053-4a42-b1af-db65b289f224,Gold Pack,38.51,2025-02-08 20:40:58
4f5af64e-f21b-4a7f-9c42-adcf5acc616d,085b15fb-4a8f-4810-b84c-2f29980402a2,Boost,98.6,2025-01-26 08:41:32
a6e997ae-d909-4489-b229-29b66f246189,2f383b43-a137-48e4-a7b1-3040cc39b925,Boost,94.65,2025-04-27 18:40:31
159e9c9f-b382-41ae-bfec-c4eb3ab742a1,9256d707-9cc0-4b67-a19b-224a6bfc2a47,Boost,18.44,2025-09-10 14:28:17
e03db918-63c2-49aa-8f67-4365a4c1c966,49694032-5808-4790-a2e4-9628d913057d,Gold Pack,49.19,2025-07-03 01:24:26
4653cbd3-f6d8-41ef-b388-fef7040ebf47,e5a1c6e4-e188-4146-bc40-a3d4e5eb4549,Skins,60.81,2025-10-11 08:38:10
0b9d55cd-52c1-4256-a5b7-7f49a5b95c1a,9cf021b8-4fff-4b59-9462-8786cc502a89,Skins,64.26,2025-02-24 15:45:10
90884400-2d67-4be3-bfbe-5756d8f02d41,e61d9cde-1747-4387-bd23-d47995492a82,Gold Pack,15.1,2025-01-04 14:26:22
23e57b50-27df-46e0-84c4-69b120c13845,fb140bc3-304b-4590-9e9e-37575260001e,Loot Box,22.4,2025-09-27 22:31:26
0fa99695-09fb-4d4b-8325-4bc37845a524,b7360c4f-dcc5-4975-90fe-819924aa5685,Gold Pack,90.44,2025-08-20 13:01:42
bd66c203-ddc8-4a37-b5b7-215ecd68cb39,336b00cb-b1fe-4d13-b280-df1d9a6c0db9,Boost,11.12,2025-09-14 16:31:15
6a35567d-9e18-4620-9f27-fee14b079752,f97f4994-1f38-4f55-833a-c4d6d4085391,Gold Pack,7.9,2025-11-16 17:15:09
2cb50ab9-2c23-4779-ab53-41c02850c932,c2d49b56-cbbe-4980-87e6-7cb090bde900,Boost,77.17,2025-07-21 09:41:57
cf35fdb9-bdf1-4708-a6c0-df52f71de9c5,c9df301e-8ef0-4de1-bb4f-19725115d7ee,Gold Pack,88.86,2025-11-11 16:43:36
e10b3781-5d75-48d4-ae7e-4cefab2dd056,8beddb12-ad77-482f-89a2-3a89e6b5a92c,Skins,64.98,2025-02-12 11:36:12
7f5fca4f-07ac-4717-a991-52e6c95bc917,673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Gold Pack,92.42,2025-03-21 06:08:04
5f88fe99-a014-4ab9-a755-e34c4e5a4392,3ae909fe-cc82-48da-8696-f5e64944051b,Loot Box,27.11,2025-04-13 23:40:09
c8844f88-074a-488f-9231-d2a59f35ba40,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,Boost,89.65,2025-01-11 00:45:12
7872d73f-e389-4caf-874b-927e54e28fa6,bddfa03a-aa84-40f8-8f2d-a2330e165b12,Gold Pack,51.51,2025-01-14 06:58:45
e9e02d8d-24f3-44ef-9f3d-3d65bc25bce1,fb140bc3-304b-4590-9e9e-37575260001e,Loot Box,47.86,2025-06-08 07:36:48
c33359b9-6085-4b5f-8a1b-07440be76352,def57689-68f4-4bce-a4e7-5e8eb8f21423,Loot Box,83.72,2025-08-21 10:29:38
287dff8e-2b74-4898-8673-cf07b8f73fad,224a66a6-ac0f-4801-95b2-4e1d97154633,Gold Pack,53.93,2025-02-08 21:08:30
3902d8a7-e5ae-488f-9942-339503d301cf,f05db76e-1a84-451a-a9d3-d7c7ee87905e,Gold Pack,38.67,2025-02-05 18:39:25
1cc6f0a0-10fa-4909-bcfa-1e616b7d71bc,61ee411a-1bac-47a7-b386-f7a4c991603f,Loot Box,12.88,2025-07-04 17:44:46
db2c04c0-6a42-49c3-bbbe-0e9d76e51a12,55c34853-0783-443c-a65f-ad87c57c7498,Boost,33.68,2025-07-28 10:39:36
9a6ff965-db5e-435a-a268-645f70bf1783,16419f82-8b9d-4434-a465-e150bd9c66b3,Boost,40.26,2025-11-11 08:23:20
79eb1797-4fb9-4f37-802f-4aeea308f1ea,df9b7c1f-eacb-4f6d-b549-c9f9850a48d4,Gold Pack,36.8,2025-07-02 07:56:08
20d19fc0-41c1-4ee2-a723-5658e648d7ae,1346d1a9-f680-4cdb-b7e4-90c71d7bc313,Boost,8.88,2025-05-06 09:25:36
f4f7bfdc-5d96-4459-8a3c-8743a80824f2,e8af301f-4f45-46f7-88a6-13b4a3b81f92,Loot Box,75.52,2025-08-27 07:15:20
7a506f60-18ad-4eeb-b760-7067ab1e5b37,1963c26d-6e21-4b09-9afd-4015816bcb9f,Boost,64.48,2025-07-11 09:14:41
923cc117-da1a-4b09-94c2-459bbfac0af7,04b40ac9-2831-4f0d-be90-63fb64b5d9a5,Skins,55.34,2025-03-18 05:31:42
213b1241-83c5-4c14-b824-c62b2036971a,7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,Loot Box,65.75,2025-11-09 19:18:52
a8c1fb64-39bd-43ed-a481-2414f139dc4b,fd9e8e20-72f6-4958-92ef-61016082786f,Boost,69.2,2025-02-01 22:03:24
6761f64e-b79e-4140-9844-1abdbe41635f,fb2ca025-adf4-462d-a651-529e8268690b,Gold Pack,62.8,2025-04-20 15:13:28
3ff180d2-1af0-4c73-9d71-9800e30d0d83,8f20c5e7-5ec6-46eb-adc0-91587b8301cf,Boost,48.68,2025-03-29 20:33:17
a8cc6e3b-bae3-438e-af43-b2f0402bf495,6a0aa7d5-a0b8-4755-84ca-a5a2a1e518a2,Loot Box,73.06,2025-04-27 22:31:52
764f6842-f955-4aad-b5e0-bcbf5420d149,4094dded-6beb-4c31-94f8-fd72f3821cfd,Skins,4.5,2025-09-17 13:31:58
93c1392f-8453-4803-8519-469e973da9cb,9b69554d-7c54-435f-ac8c-3b6aa974d079,Gold Pack,71.53,2025-04-14 14:03:55
53f42383-21b7-4e70-a647-bcfcc2886352,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Skins,48.94,2025-06-13 21:31:13
94517f78-252d-4404-a944-85e05ff0f8eb,97867b12-1328-4726-a4f4-34d6d1e91691,Gold Pack,78.69,2025-10-13 23:50:30
bf78bad8-08c2-4d6f-99ca-a609ef438b80,98abb2e7-8531-4f0f-ba53-312274b79620,Boost,49.97,2025-11-07 14:24:34
cb505aa3-0c4a-4f81-a1c2-e70c629153bf,9ee3ac2a-f94d-4204-a808-593fdfed2c43,Loot Box,95.72,2025-03-18 20:31:32
2498a9f2-03aa-46d2-aea2-daecfac284dd,1f5df912-54e0-4431-8f13-3b65d450afa2,Gold Pack,4.63,2025-09-04 11:11:11
3ce26218-cb76-4127-95db-677f08bbb29f,114b3c79-4200-49f5-9dc3-c26e7b62659e,Gold Pack,34.1,2025-03-04 20:52:46
927446b6-02ff-4754-9291-7b6d65924c9f,cd29a36f-2222-42e1-b4da-aebf1f115b76,Gold Pack,40.74,2025-07-06 17:09:38
30104525-5809-4249-9b90-f2327bdd41b3,6c006f61-23e2-4cb4-b2d8-567d894a05e4,Skins,80.1,2025-09-02 04:01:44
93c379fd-f885-45f9-9126-3905de993ecd,c8ef0377-a368-44f5-88dd-d880afb28b3d,Loot Box,93.13,2025-06-07 12:59:45
74047ec7-36ff-412d-be21-81fd73bd185b,e99630f7-af77-420e-bf46-25afbd20563b,Skins,73.62,2025-08-30 07:03:10
1e2964f1-709a-4c95-8bbe-c11943472a28,8a6342ca-56b7-479e-a46a-0b429cfecbd8,Skins,91.63,2025-10-17 07:32:04
83b5ad03-c4bd-43eb-a7cc-427447808b87,09a0a0f6-73b0-4091-b634-c1694f76e388,Gold Pack,73.08,2025-05-12 00:19:59
2fb2a0d7-e47c-43af-bf26-cb585656511d,a38bbaa4-4fe8-48d8-822c-a6a893daf60d,Loot Box,65.08,2025-04-10 03:25:23
7cc34e98-df39-4fa5-8e96-cc5e574aa942,2ddc756b-28c2-4ce9-b23b-80d423ef5561,Loot Box,89.9,2025-10-27 19:38:02
18b47298-a9ca-403d-b4d1-20248c84c302,b8011026-82f7-4861-9adb-a8cfe60c1638,Gold Pack,24.78,2025-09-17 10:19:46
